title;author;booklink;ratingscount;rating;genre1;genre2;genre3;genre4
Insurgent (Divergent, #2);Veronica Roth;https://goodreads.com/book/show/11735983-insurgent;1045461;4,05;Young Adult;Science Fiction;Dystopia;Fiction
The Philadelphia Experiment (Paperback);Charles Frambach Berlitz;https://goodreads.com/book/show/1353235.The_Philadelphia_Experiment;466;3,41;Nonfiction;Fantasy;Paranormal;Science
Gods of Eden (Mass Market Paperback);William Bramley;https://goodreads.com/book/show/376048.Gods_of_Eden;1020;4,00;Nonfiction;History;Fantasy;Paranormal
History Decoded: The 10 Greatest Conspiracies of All Time (Hardcover);Brad Meltzer;https://goodreads.com/book/show/17670782-history-decoded;2502;3,53;Nonfiction;History;Mystery;Historical
America's Secret Establishment: An Introduction to the Order of Skull  Bones (Paperback);Antony C. Sutton;https://goodreads.com/book/show/422858.America_s_Secret_Establishment;185;3,89;History;Nonfiction;Politics;Occult
Sinister Forces-The Nine: A Grimoire of American Political Witchcraft (Hardcover);Peter Levenda;https://goodreads.com/book/show/887391.Sinister_Forces_The_Nine;374;4,20;History;Nonfiction;Occult;Politics
Feed (Newsflesh Trilogy, #1);Mira Grant;https://goodreads.com/book/show/7094569-feed;48162;3,85;Horror;Horror;Zombies;Science Fiction
Alien Agenda: Investigating the Extraterrestrial Presence Among Us (Paperback);Jim Marrs;https://goodreads.com/book/show/159016.Alien_Agenda;929;4,00;Nonfiction;Science Fiction;Aliens;Fantasy
Sanctus (Sancti Trilogy #1);Simon Toyne;https://goodreads.com/book/show/9580144-sanctus;7331;3,82;Thriller;Fiction;Mystery;Fantasy
11/22/63 (Hardcover);Stephen King;https://goodreads.com/book/show/10644930-11-22-63;367174;4,31;Fiction;Historical;Historical Fiction;Science Fiction
The Book of Lies (Hardcover);Brad Meltzer;https://goodreads.com/book/show/3202905-the-book-of-lies;11096;3,60;Fiction;Mystery;Thriller;Suspense
The Stargate Conspiracy (Paperback);Lynn Picknett;https://goodreads.com/book/show/1077024.The_Stargate_Conspiracy;392;3,55;Nonfiction;History;Occult;Science Fiction
Our Occulted History: Who or What Is Trying to Control Our Lives (Hardcover);Jim Marrs;https://goodreads.com/book/show/15818279-our-occulted-history;545;4,08;Nonfiction;History;Science Fiction;Aliens
Divergent (Divergent, #1);Veronica Roth;https://goodreads.com/book/show/13335037-divergent;2601346;4,21;Young Adult;Science Fiction;Dystopia;Fiction
The Trillion-Dollar Conspiracy: How the New World Order, Man-Made Diseases, and Zombie Banks Are Destroying America (ebook);Jim Marrs;https://goodreads.com/book/show/8596193-the-trillion-dollar-conspiracy;488;3,89;Nonfiction;History;Politics;Economics
The Book of Fate (Mass Market Paperback);Brad Meltzer;https://goodreads.com/book/show/85322.The_Book_of_Fate;9974;3,57;Fiction;Thriller;Mystery;Suspense
All Fall Down (Embassy Row, #1);Ally Carter;https://goodreads.com/book/show/22571275-all-fall-down;20600;3,83;Young Adult;Mystery;Contemporary;Fiction
Killing Lincoln: The Shocking Assassination that Changed America Forever (The Killing of Historical Figures);Bill O'Reilly;https://goodreads.com/book/show/10587120-killing-lincoln;85183;4,03;History;Nonfiction;Biography;Historical
The Alexandria Link (Cotton Malone, #2);Steve Berry;https://goodreads.com/book/show/74824.The_Alexandria_Link;35968;3,93;Fiction;Thriller;Mystery;Historical
The Men Who Stare at Goats (Paperback);Jon Ronson;https://goodreads.com/book/show/1824.The_Men_Who_Stare_at_Goats;13241;3,60;Nonfiction;History;Politics;War
EVO (Kindle, Nook, Kobo, ebook);Diane  May;https://goodreads.com/book/show/42653129-evo;74;4,41;Thriller;Mystery;Suspense;Mystery
Dark Mission: The Secret History of NASA (Paperback);Richard C. Hoagland;https://goodreads.com/book/show/1360067.Dark_Mission;650;3,57;Nonfiction;Science;Space;Occult
Area 51: An Uncensored History of America's Top Secret Military Base (Hardcover);Annie Jacobsen;https://goodreads.com/book/show/11305364-area-51;5399;3,75;Nonfiction;History;Science;War
The Templar Legacy (Cotton Malone, #1);Steve Berry;https://goodreads.com/book/show/75024.The_Templar_Legacy;44348;3,82;Fiction;Thriller;Mystery;Historical
The Bourne Identity (Jason Bourne, #1);Robert Ludlum;https://goodreads.com/book/show/7869.The_Bourne_Identity;367741;4,01;Fiction;Thriller;Mystery;Suspense
The Girl Who Played with Fire (Millennium, #2);Stieg Larsson;https://goodreads.com/book/show/5060378-the-girl-who-played-with-fire;745204;4,23;Fiction;Mystery;Thriller;Mystery
The Rook (The Checquy Files, #1);Daniel O'Malley;https://goodreads.com/book/show/10836728-the-rook;41236;4,12;Fantasy;Fantasy;Urban Fantasy;Mystery
The Camel Club (Camel Club, #1);David Baldacci;https://goodreads.com/book/show/15158.The_Camel_Club;71812;4,04;Thriller;Fiction;Mystery;Suspense
Wool Omnibus (Silo, #1);Hugh Howey;https://goodreads.com/book/show/13453029-wool-omnibus;143048;4,24;Science Fiction;Fiction;Science Fiction;Dystopia
The King of Torts (Paperback);John Grisham;https://goodreads.com/book/show/5356.The_King_of_Torts;70619;3,67;Fiction;Mystery;Thriller;Thriller
The Prague Cemetery (Hardcover);Umberto Eco;https://goodreads.com/book/show/10314376-the-prague-cemetery;20506;3,42;Fiction;Historical;Historical Fiction;Mystery
The Rise of the Fourth Reich: The Secret Societies That Threaten to Take Over America (Paperback);Jim Marrs;https://goodreads.com/book/show/2770492-the-rise-of-the-fourth-reich;827;3,96;History;Nonfiction;Politics;German History
The Girl with the Dragon Tattoo (Millennium, #1);Stieg Larsson;https://goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo;2290418;4,13;Fiction;Mystery;Thriller;Mystery
Confessions of an Economic Hit Man (Paperback);John Perkins;https://goodreads.com/book/show/2159.Confessions_of_an_Economic_Hit_Man;30040;3,85;Nonfiction;Economics;Politics;History
Everything Is Under Control: Conspiracies, Cults and Cover-ups (Paperback);Robert Anton Wilson;https://goodreads.com/book/show/361838.Everything_Is_Under_Control;1207;3,77;Nonfiction;Reference;Philosophy;History
The Last Templar (Templar, #1);Raymond Khoury;https://goodreads.com/book/show/46438.The_Last_Templar;39197;3,60;Fiction;Thriller;Historical;Historical Fiction
Origin (Robert Langdon, #5);Dan Brown;https://goodreads.com/book/show/32283133-origin;195265;3,85;Fiction;Thriller;Mystery;Thriller
Them: Adventures with Extremists (Paperback);Jon Ronson;https://goodreads.com/book/show/1823.Them;14214;3,95;Nonfiction;Politics;Humor;Writing
Voodoo Histories: The Role of the Conspiracy Theory in Shaping Modern History (Hardcover);David Aaronovitch;https://goodreads.com/book/show/4504094-voodoo-histories;1814;3,57;History;Nonfiction;Politics;Psychology
Angels & Demons (Robert Langdon, #1);Dan Brown;https://goodreads.com/book/show/960.Angels_Demons;2385657;3,88;Fiction;Mystery;Thriller;Suspense
